14.1587 -3.04736 8.69634
14.4247 -2.80291 8.84985
14.8075 -2.56934 9.07078
15.7457 -2.40604 9.61225
15.8313 -2.09358 9.66165
15.8691 -1.7736 9.68349
15.8331 -1.44646 9.66268
14.6163 -1.03826 8.96042
14.5432 -0.737603 8.91825
14.2837 -0.434708 8.76849
13.9071 -0.141359 8.55109
13.7945 0.139372 8.48611
13.4612 0.408986 8.2938
13.4703 0.682654 8.29902
13.4925 0.958031 8.31184
13.5019 1.23373 8.31723
13.4984 1.50913 8.31523
13.8177 1.82778 8.49953
13.9168 2.12711 8.5567
14.1223 2.4502 8.67534
14.2027 2.75911 8.72174
14.1759 3.05014 8.70625
14.0343 3.315 8.6245
13.9482 3.59024 8.57482
13.8076 3.84903 8.49366
13.5879 4.08071 8.36692
13.5993 4.37955 8.37347
13.6141 4.68292 8.38199
13.4338 4.91905 8.27796
13.4395 5.22234 8.28126
13.5218 5.56072 8.32875
9.84179 4.28266 6.20485
9.42097 4.32069 5.96198
8.99413 4.33928 5.71563
8.80007 4.45767 5.60364
8.80227 4.67325 5.60491
8.80846 4.89456 5.60847
8.6091 5.00153 5.49342
8.53218 5.17586 5.44902
8.53636 5.40109 5.45143
8.64941 5.70191 5.51668
8.57682 5.88709 5.47478
6.97261 4.98957 4.54893
6.7208 5.00198 4.4036
6.48526 5.01683 4.26766
6.24426 5.01809 4.12856
6.01937 5.02282 3.99877
5.81719 5.0379 3.88209
5.57523 5.00986 3.74244
5.38341 5.01723 3.63173
5.23991 5.06295 3.54891
5.11647 5.12391 3.47767
4.94741 5.13508 3.3801
4.77324 5.13427 3.27958
4.61322 5.1418 3.18722
4.46065 5.15148 3.09917
4.31531 5.16373 3.01529
4.16505 5.16447 2.92856
4.02782 5.1755 2.84936
3.94897 5.25748 2.80385
3.81263 5.26183 2.72517
3.68292 5.27002 2.65031
3.55416 5.2746 2.576
2.94133 4.54577 2.2223
2.83094 4.54165 2.15859
2.73167 4.55077 2.1013
2.62812 4.54904 2.04153
2.53982 4.56956 1.99057
2.46104 4.60479 1.94511
2.3639 4.60413 1.88904
2.27635 4.61821 1.83851
2.18059 4.61277 1.78325
2.08986 4.61368 1.73088
2.00379 4.62122 1.68121
1.9143 4.61776 1.62956
1.88895 4.76555 1.61493
1.89564 5.00468 1.61879
1.89913 5.25465 1.62081
1.80946 5.26601 1.56905
1.72005 5.27537 1.51745
1.6279 5.27337 1.46427
1.53926 5.2787 1.41311
1.45373 5.29156 1.36374
1.36309 5.28351 1.31143
1.27809 5.29261 1.26237
1.19325 5.2999 1.21341
1.10861 5.30538 1.16456
1.02419 5.30908 1.11584
0.93815 5.30123 1.06618
0.854411 5.30134 1.01785
0.772558 5.30953 0.970612
0.689313 5.30617 0.922568
0.607711 5.31098 0.875472
0.526198 5.31411 0.828427
0.448724 5.35532 0.783713
0.219855 3.59336 0.651624
0.164815 3.58889 0.619857
0.344962 8.015 0.723828
0.0267929 4.69838 0.540199
-0.044317 4.68982 0.499158
-0.0251067 -4.83959 0.510246
0.0480367 -4.83774 0.55246
0.121141 -4.83443 0.594652
0.194751 -4.83962 0.637136
0.268578 -4.84331 0.679745
0.341733 -4.83555 0.721967
0.416796 -4.84617 0.765289
0.489972 -4.83543 0.807522
0.565609 -4.84297 0.851176
0.643113 -4.85879 0.895908
0.761678 -5.11857 0.964337
0.777189 -4.75816 0.973289
0.848979 -4.74017 1.01472
1.48454 -7.38221 1.38153
1.53634 -7.08845 1.41143
1.65265 -7.0933 1.47856
1.76958 -7.09561 1.54605
1.88976 -7.10488 1.6154
2.01077 -7.11146 1.68525
2.13258 -7.1153 1.75555
2.2582 -7.12575 1.82805
2.3816 -7.12399 1.89927
2.4956 -7.09174 1.96507
2.64426 -7.1486 2.05087
3.06373 -7.87363 2.29296
3.2086 -7.87213 2.37658
3.35828 -7.8761 2.46296
3.50907 -7.87642 2.54999
3.62757 -7.8029 2.61838
3.78793 -7.81383 2.71093
3.94973 -7.82064 2.80432
4.1129 -7.82328 2.89849
4.27737 -7.82171 2.99341
4.45267 -7.83249 3.09459
4.63455 -7.84678 3.19956
4.8081 -7.83986 3.29972
4.98804 -7.83632 3.40357
5.16935 -7.82789 3.50821
5.31397 -7.75992 3.59169
5.51352 -7.76537 3.70685
5.75442 -7.81815 3.84589
5.96975 -7.82622 3.97016
6.19294 -7.83531 4.09898
6.41822 -7.83774 4.229
6.65765 -7.84765 4.36719
6.89932 -7.85025 4.50667
7.19355 -7.90027 4.67648
8.06835 -8.54591 5.18137
8.07908 -8.26173 5.18756
8.09034 -7.98622 5.19406
8.35065 -7.95324 5.3443
8.37436 -7.69548 5.35798
8.39288 -7.43921 5.36867
8.56689 -7.32056 5.4691
8.90256 -7.3299 5.66283
9.25539 -7.33915 5.86647
16.311 -12.4082 9.93857
13.112 -9.61065 8.09227
13.0479 -9.1981 8.0553
13.14 -8.90194 8.10848
13.061 -8.49738 8.06286
13.0959 -8.1745 8.083
13.2636 -7.93523 8.17981
13.2806 -7.60764 8.18959
13.3779 -7.32874 8.24574
13.5734 -7.10162 8.35862
13.7901 -6.88069 8.48367
14.0042 -6.65317 8.60725
14.1511 -6.3901 8.692
14.1886 -6.07814 8.71367
14.0412 -5.69409 8.62858
13.6645 -5.23329 8.41117
13.3114 -4.80133 8.20738
13.3154 -4.50837 8.2097
13.323 -4.21935 8.21409
13.3176 -3.92894 8.21096
13.375 -3.65838 8.24406
13.699 -3.45461 8.43111
13.9106 -3.2135 8.55318
14.2297 -2.98805 8.73739
14.4608 -2.73462 8.87074
15.6313 -2.63064 9.54632
15.7632 -2.32754 9.62243
15.8476 -2.01448 9.67116
15.8584 -1.6914 9.67737
15.8038 -1.3633 9.64586
14.7843 -0.974975 9.05748
14.4766 -0.660772 8.87987
14.1986 -0.360146 8.71944
13.8468 -0.0705749 8.51638
13.7332 0.208365 8.4508
13.4509 0.476907 8.28788
13.4762 0.751402 8.30251
13.4974 1.02706 8.31471
13.5057 1.30298 8.3195
13.5098 1.57954 8.32186
13.8623 1.90483 8.52531
13.9601 2.20571 8.58176
14.1386 2.5263 8.6848
14.2092 2.83444 8.72555
14.1472 3.11821 8.68975
13.9876 3.37794 8.59767
13.9429 3.6631 8.57184
13.7339 3.90233 8.45126
13.5975 4.15718 8.37249
13.6076 4.45657 8.37832
13.6045 4.75475 8.37654
13.4315 4.99319 8.27672
13.4442 5.30005 8.28405
13.5088 5.63258 8.3213
9.76069 4.30427 6.1581
9.32408 4.33147 5.90611
8.88976 4.34243 5.65544
8.79898 4.51043 5.60305
8.79237 4.72214 5.59923
8.80546 4.94799 5.60679
8.54369 5.01826 5.45571
8.53551 5.23317 5.45099
8.53863 5.45888 5.45279
8.65783 5.76569 5.52158
7.16253 4.97459 4.65858
6.90947 4.99349 4.51252
6.65811 5.00374 4.36745
6.41581 5.01098 4.22761
6.18252 5.01571 4.09296
5.97219 5.03014 3.97157
5.75644 5.03166 3.84705
5.52883 5.01382 3.71569
5.34412 5.02593 3.60908
5.21405 5.08331 3.53401
5.07079 5.12394 3.45133
4.90209 5.13373 3.35397
4.74105 5.1451 3.26103
4.57496 5.14465 3.16516
4.42267 5.15319 3.07727
4.27761 5.16434 2.99355
4.12767 5.16396 2.90701
4.01986 5.21095 2.84479
3.91763 5.26269 2.78579
3.78151 5.26612 2.70722
3.652 5.27344 2.63248
3.5181 5.26931 2.5552
2.90838 4.53707 2.2033
2.8035 4.54015 2.14277
2.70944 4.55673 2.08848
2.60601 4.55438 2.02879
2.52252 4.58272 1.9806
2.43436 4.60064 1.92972
2.34197 4.60785 1.8764
2.2545 4.6214 1.82592
2.1589 4.61539 1.77074
2.0683 4.61576 1.71845
1.97837 4.61389 1.66655
1.89682 4.62776 1.61948
1.89308 4.82969 1.61732
1.89804 5.06929 1.62019
1.88267 5.27376 1.61131
1.78625 5.26623 1.55567
1.69695 5.27507 1.50413
1.60495 5.27255 1.45103
1.51643 5.27737 1.39994
1.42828 5.28025 1.34907
1.3431 5.29073 1.2999
1.25564 5.2898 1.24943
1.1732 5.30626 1.20185
1.08854 5.31132 1.15299
1.00014 5.29512 1.10197
0.918101 5.30631 1.05462
0.834362 5.306 1.00629
0.75248 5.31377 0.959028
0.669248 5.31 0.910991
0.587629 5.31439 0.863885
0.506105 5.31711 0.816833
0.429419 5.36787 0.772574
0.205477 3.58488 0.643327
0.153174 3.62 0.61314
0.31368 7.99709 0.705776
0.183208 7.72402 0.630474
0.0086541 4.67888 0.529731
-0.0618909 4.72995 0.489016
-0.07998 -4.84 0.478576
-0.0068227 -4.83926 0.5208
0.0663123 -4.83705 0.563012
0.139403 -4.83337 0.605197
0.213635 -4.84816 0.648042
0.286871 -4.84151 0.690312
0.3609 -4.84332 0.733039
0.435096 -4.84363 0.775863
0.509435 -4.84241 0.818769
0.585249 -4.84955 0.862527
0.681008 -4.98313 0.917796
0.764476 -5.01612 0.965972
0.798751 -4.77336 0.985754
0.864922 -4.7257 1.02395
1.48725 -7.25782 1.38314
1.5631 -7.08024 1.42691
1.67941 -7.08451 1.49405
1.79889 -7.09579 1.56301
1.91924 -7.1044 1.63247
2.04042 -7.11031 1.70241
2.16534 -7.12288 1.77451
2.29439 -7.14191 1.84899
2.41171 -7.12079 1.91671
2.52573 -7.08791 1.98252
2.78394 -7.42715 2.13155
3.10074 -7.87584 2.3144
3.24588 -7.87346 2.39817
3.39977 -7.88544 2.48699
3.55502 -7.89358 2.57659
3.66538 -7.80164 2.64029
3.82604 -7.81159 2.73302
3.99258 -7.82598 2.82914
4.15156 -7.81905 2.9209
4.32571 -7.83323 3.02141
4.49671 -7.83446 3.12011
4.67404 -7.83934 3.22246
4.8529 -7.83943 3.32569
5.03319 -7.83468 3.42975
5.19882 -7.80137 3.52535
5.35954 -7.75599 3.61811
5.57058 -7.77543 3.73992
5.80657 -7.81887 3.87613
6.02238 -7.8254 4.00068
6.24605 -7.83289 4.12978
6.47178 -7.83371 4.26006
6.71779 -7.84899 4.40206
6.96623 -7.85669 4.54545
8.05303 -8.75699 5.17272
8.0683 -8.47132 5.18153
8.07745 -8.18775 5.18681
8.12699 -7.95142 5.2154
8.37381 -7.90441 5.35786
8.3828 -7.63435 5.36305
8.40007 -7.3784 5.37302
8.64343 -7.31808 5.51348
8.98683 -7.33047 5.71168
9.34756 -7.34238 5.91988
16.2994 -12.2819 9.93229
13.0672 -9.48581 8.06676
13.0527 -9.11128 8.05838
13.1134 -8.79526 8.09342
13.0625 -8.41171 8.06407
13.1647 -8.13152 8.12305
13.2702 -7.85431 8.18392
13.2701 -7.51835 8.18388
13.4602 -7.29046 8.2936
13.5921 -7.02871 8.36971
13.8398 -6.82247 8.51265
14.0452 -6.58965 8.6312
14.1669 -6.31477 8.70145
14.1706 -5.9891 8.70361
13.9232 -5.56755 8.56083
13.6511 -5.15164 8.40374
13.3044 -4.72505 8.20367
13.3239 -4.43809 8.21489
13.322 -4.14662 8.2138
13.3238 -3.85899 8.21484
13.4982 -3.61981 8.31552
13.7033 -3.38308 8.43392
13.9989 -3.16017 8.60452
14.2919 -2.92635 8.77362
14.505 -2.6676 8.89663
15.6752 -2.55704 9.57205
15.7803 -2.24893 9.63266
15.8549 -1.93422 9.67574
15.8472 -1.60935 9.6713
15.7741 -1.28049 9.62908
14.7185 -0.895897 9.01986
14.4096 -0.584643 8.84153
14.1044 -0.286291 8.66542
13.8295 -0.00041756 8.50671
13.6195 0.275681 8.38554
13.4575 0.545413 8.292
13.4818 0.820207 8.30602
13.4932 1.09545 8.31264
13.5005 1.3714 8.31683
13.5552 1.65425 8.34841
13.8892 1.97992 8.54117
14.0115 2.28615 8.61177
14.1715 2.60573 8.70415
14.1982 2.90639 8.71954
14.1096 3.18412 8.6684
13.9577 3.44462 8.5807
13.9119 3.72921 8.55428
13.6601 3.95495 8.40896
13.5982 4.23121 8.37325
13.6071 4.53099 8.37838
13.5697 4.8178 8.35677
13.4371 5.07048 8.28026
13.4649 5.3844 8.29628
13.4791 5.69756 8.30449
9.66337 4.31797 6.10216
9.21116 4.33385 5.84116
8.82534 4.36413 5.61847
8.79758 4.56325 5.60245
8.7979 4.77947 5.60264
8.7788 4.98832 5.59161
8.52455 5.06166 5.44487
8.53086 5.28591 5.44851
8.54055 5.51679 5.4541
8.65837 5.82465 5.5221
7.09162 4.97498 4.61782
6.84639 4.99686 4.47628
6.59548 5.00496 4.33146
6.36802 5.02128 4.20018
6.12796 5.01853 4.06162
5.92504 5.03707 3.9445
5.68889 5.01889 3.8082
5.47565 5.01125 3.68513
5.29136 5.02174 3.57876
5.18146 5.09708 3.51533
5.03172 5.13016 3.4289
4.86328 5.1387 3.33169
4.69618 5.14205 3.23524
4.53673 5.14721 3.14321
4.39086 5.16168 3.05902
4.23996 5.16466 2.97192
4.09035 5.16317 2.88557
4.00588 5.23898 2.83682
3.88061 5.26014 2.76452
3.75039 5.27021 2.68936
3.61564 5.26888 2.61158
3.03952 4.60971 2.27906
2.88075 4.53611 2.18743
2.78119 4.54654 2.12996
2.6872 4.56254 2.07571
2.58391 4.55958 2.0161
2.50043 4.5874 1.96791
2.41234 4.60478 1.91707
2.32005 4.61144 1.86381
2.22833 4.6158 1.81087
2.14141 4.62663 1.7607
2.04674 4.61771 1.70606
1.96089 4.62422 1.65651
1.88309 4.64666 1.61161
1.89309 4.8849 1.61738
1.89999 5.13402 1.62136
1.85931 5.27439 1.59788
1.76307 5.26631 1.54233
1.67388 5.27464 1.49085
1.58499 5.28098 1.43955
1.49646 5.28536 1.38845
1.4083 5.28779 1.33757
1.32308 5.29785 1.28838
1.23801 5.30609 1.23928
1.15088 5.30286 1.189
1.06635 5.30745 1.14021
0.980108 5.30051 1.09043
0.896226 5.30151 1.04201
0.812639 5.30074 0.99377
0.730877 5.30807 0.946579
0.649166 5.31372 0.899418
0.567531 5.3177 0.852301
0.487055 5.32994 0.805852
0.410934 5.39028 0.761918
0.19872 3.67594 0.639434
0.160044 3.96032 0.617111
0.282997 7.98901 0.688076
0.153711 7.71528 0.613455
-0.00903043 4.67928 0.519526
-0.079767 4.73 0.478699
-0.0617336 -4.82995 0.489108
0.0114565 -4.83885 0.531355
0.0845811 -4.83627 0.573563
0.157656 -4.83222 0.615743
0.231299 -4.83666 0.658251
0.30515 -4.83961 0.700879
0.380127 -4.851 0.744157
0.453379 -4.84099 0.786439
0.528954 -4.84929 0.830063
0.604942 -4.85602 0.873924
0.735256 -5.20558 0.949144
0.754678 -4.84508 0.960354
0.816758 -4.76889 0.996188
0.882747 -4.72089 1.03428
1.49118 -7.14324 1.38547
1.59435 -7.0912 1.44503
1.70855 -7.08518 1.51095
1.82821 -7.09581 1.58002
1.94873 -7.10376 1.64958
2.07293 -7.11844 1.72127
2.19518 -7.12089 1.79184
2.3213 -7.12988 1.86463
2.43854 -7.10817 1.93231
2.55585 -7.0839 2.00002
2.98977 -7.86853 2.25049
3.1341 -7.86879 2.33379
3.28319 -7.87457 2.41985
3.43342 -7.87672 2.50657
3.57654 -7.85758 2.58918
3.71168 -7.8176 2.66718
3.86853 -7.81775 2.75772
4.03551 -7.83104 2.85411
4.19484 -7.82303 2.94607
4.36942 -7.83605 3.04684
4.5408 -7.83612 3.14576
4.71852 -7.83982 3.24835
4.90286 -7.84677 3.35475
5.07837 -7.83272 3.45606
5.2335 -7.78256 3.54561
5.4106 -7.75949 3.64783
5.62218 -7.77742 3.76996
5.85878 -7.81922 3.90653
6.08088 -7.8316 4.03473
6.30513 -7.83736 4.16417
6.5314 -7.83644 4.29477
6.778 -7.84987 4.43712
7.03324 -7.86261 4.58444
8.06044 -8.68878 5.17736
8.07423 -8.40356 5.18532
8.0819 -8.12047 5.18975
8.2034 -7.95476 5.25988
8.36965 -7.83045 5.35584
8.39085 -7.57328 5.36808
8.41382 -7.32364 5.38134
8.72706 -7.32081 5.56214
9.07831 -7.33603 5.76489
9.43264 -7.33926 5.96941
16.3016 -12.1668 9.93431
13.0511 -9.38265 8.05806
13.0719 -9.03481 8.07003
13.0861 -8.68902 8.07825
13.0712 -8.331 8.06963
13.2257 -8.08335 8.15886
13.2686 -7.76898 8.18357
13.2669 -7.43365 8.18264
13.5188 -7.23893 8.32804
13.642 -6.97185 8.39915
13.9051 -6.77163 8.55097
14.0857 -6.52584 8.65525
14.1822 -6.2394 8.71094
14.1439 -5.89698 8.68884
13.788 -5.43587 8.48342
13.4557 -5.00315 8.29157
13.3136 -4.6547 8.20957
13.3152 -4.36238 8.21051
13.3289 -4.07652 8.21838
13.3211 -3.78668 8.21392
13.596 -3.57345 8.37255
13.7412 -3.31972 8.45637
14.0785 -3.10414 8.6511
14.3623 -2.86578 8.81489
14.6859 -2.62453 9.00168
15.7102 -2.48169 9.59292
15.8055 -2.17136 9.64794
15.8618 -1.85393 9.68041
15.8442 -1.52827 9.67027
15.7439 -1.19799 9.61237
14.6436 -0.81702 8.97728
14.3507 -0.509506 8.80823
14.0012 -0.21326 8.60646
13.8204 0.0696086 8.5021
13.4969 0.34164 8.31535
13.4637 0.613995 8.29619
13.4783 0.888517 8.30461
13.4973 1.16455 8.31561
13.4949 1.4398 8.31421
13.7207 1.74469 8.44457
13.8899 2.05154 8.5422
14.071 2.36859 8.64676
14.1869 2.68232 8.71366
14.1868 2.97829 8.7136
14.0717 3.24972 8.64714
13.9442 3.5153 8.57358
13.8552 3.7882 8.52221
13.6028 4.01182 8.37649
13.5986 4.30534 8.37405
13.6145 4.60829 8.38328
13.4932 4.86576 8.31322
13.4422 5.14792 8.28382
13.5014 5.47566 8.31796
13.449 5.76235 8.28775
9.53376 4.31628 6.02778
9.09832 4.33518 5.77644
8.79267 4.40106 5.60001
8.80376 4.62025 5.60642
8.80308 4.83694 5.60602
8.70531 5.00194 5.54959
8.52827 5.11869 5.4474
8.53352 5.34344 5.45043
8.5799 5.59925 5.4772
8.62114 5.85854 5.501
7.03559 4.98512 4.5858
6.79068 5.00502 4.44444
6.54015 5.01113 4.29983
6.29874 5.01432 4.16048
6.08052 5.02667 4.03452
5.8709 5.03771 3.91352
5.62839 5.01159 3.77354
5.42934 5.01442 3.65865
5.26552 5.04243 3.56409
5.14883 5.11061 3.49673
4.98613 5.12949 3.40282
4.82449 5.14339 3.30951
4.65768 5.14551 3.21323
4.49853 5.14949 3.12137
4.35293 5.16285 3.03732
4.20235 5.16471 2.9504
4.05896 5.16944 2.86764
3.98019 5.25205 2.82217
3.84365 5.25732 2.74336
3.71929 5.27408 2.67157
3.58478 5.27184 2.59393
2.97958 4.56213 2.24461
2.85834 4.54297 2.17462
2.7538 4.54468 2.11428
2.65506 4.55179 2.05729
2.55697 4.55632 2.00067
2.4877 4.60877 1.96068
2.38575 4.60028 1.90183
2.29812 4.61489 1.85126
2.20652 4.6187 1.79838
2.11136 4.61147 1.74345
2.0252 4.61953 1.69372
1.93946 4.62553 1.64423
1.88805 4.71055 1.61456
1.8927 4.9402 1.61724
1.90843 5.21717 1.62632
1.83262 5.26567 1.58256
1.74311 5.27554 1.53089
1.65082 5.27407 1.47762
1.56206 5.27991 1.42639
1.47365 5.28379 1.37536
1.38827 5.29524 1.32607
1.30052 5.29529 1.27542
1.21557 5.30306 1.22639
1.13081 5.30901 1.17746
1.0442 5.30346 1.12747
0.960044 5.3058 1.07889
0.876161 5.30637 1.03048
0.792578 5.30518 0.982231
0.712258 5.32196 0.935869
0.629061 5.31734 0.887846
0.547414 5.32091 0.840718
0.467912 5.34268 0.794828
0.396624 5.46235 0.75368
0.181947 3.63745 0.629764
0.166042 4.33069 0.620584
0.250298 7.93084 0.669218
0.0442696 4.68781 0.550295
-0.026491 4.69959 0.509451
-0.0434858 -4.82982 0.499642
0.0295098 -4.82834 0.541778
0.103228 -4.84538 0.584331
0.176436 -4.84095 0.62659
0.249567 -4.83505 0.668804
0.323427 -4.83763 0.711439
0.398446 -4.84863 0.754742
0.471658 -4.83825 0.797004
0.547263 -4.84618 0.840646
0.624704 -4.86239 0.885348
0.753329 -5.19159 0.959596
0.76088 -4.77224 0.963954
0.832883 -4.75457 1.00552
1.47879 -7.49698 1.37836
1.5073 -7.08685 1.39482
1.62111 -7.08269 1.46051
1.73775 -7.08569 1.52784
1.86019 -7.1052 1.59852
1.98103 -7.11244 1.66827
2.10267 -7.11696 1.73849
2.22811 -7.12809 1.8109
2.35137 -7.12702 1.88205
2.46866 -7.10465 1.94975
2.58602 -7.07973 2.0175
3.02304 -7.86209 2.26976
3.17122 -7.87057 2.3553
3.3206 -7.87545 2.44153
3.47111 -7.87669 2.52841
3.59376 -7.81272 2.5992
3.7454 -7.80713 2.68674
3.91117 -7.82363 2.78243
4.06954 -7.81876 2.87385
4.23362 -7.81829 2.96856
4.4085 -7.83024 3.06951
4.58503 -7.8375 3.17141
4.76313 -7.83999 3.27421
4.94271 -7.83767 3.37787
5.12895 -7.8384 3.48538
5.27359 -7.77137 3.56887
5.46185 -7.76262 3.67754
5.69645 -7.80945 3.81296
5.9169 -7.82667 3.94022
6.13375 -7.82998 4.06539
6.36442 -7.84139 4.19854
6.5973 -7.84586 4.33297
6.84459 -7.8573 4.47571
7.10678 -7.87489 4.62706
8.06757 -8.62066 5.18167
8.07987 -8.3359 5.18877
8.08608 -8.05329 5.19235
8.28007 -7.95748 5.30433
8.37196 -7.76291 5.35737
8.39182 -7.50618 5.36884
8.48309 -7.31648 5.42152
8.81095 -7.32283 5.61078
9.17009 -7.3408 5.81808
9.48184 -7.30783 5.99804
13.316 -9.85434 8.21128
13.0568 -9.29551 8.06164
13.1132 -8.97355 8.0942
13.0659 -8.58814 8.06691
13.0719 -8.24558 8.07039
13.256 -8.01624 8.17665
13.2744 -7.68828 8.18725
13.2948 -7.36634 8.19901
13.5538 -7.1745 8.34854
13.7158 -6.92658 8.44203
13.9624 -6.71642 8.58439
14.1182 -6.45808 8.67431
14.1974 -6.16399 8.72004
14.0924 -5.79523 8.65947
13.7179 -5.33105 8.44329
13.3504 -4.88981 8.23113
13.3143 -4.5815 8.21029
13.3231 -4.29219 8.21537
13.3189 -4.00142 8.21292
13.3352 -3.71913 8.22235
13.6684 -3.51967 8.41468
13.8213 -3.26602 8.50297
14.1496 -3.04554 8.69245
14.4241 -2.80291 8.8509
14.7812 -2.56491 9.05702
15.7364 -2.40474 9.60844
15.8306 -2.09358 9.6628
15.8771 -1.77456 9.68962
15.8324 -1.44646 9.66383
14.6243 -1.03887 8.96648
14.5339 -0.737166 8.91432
14.2745 -0.434446 8.76454
13.9065 -0.141359 8.5521
13.7939 0.139372 8.48712
13.4607 0.408986 8.29478
13.4697 0.682654 8.30001
13.4833 0.957421 8.30783
13.5013 1.23373 8.31822
13.4978 1.50913 8.31621
13.8085 1.82664 8.49557
13.9162 2.12711 8.55772
14.1046 2.44725 8.66648
14.2021 2.75911 8.72278
14.1668 3.04831 8.70237
14.0252 3.31301 8.62063
13.9476 3.59024 8.57584
13.807 3.84903 8.49467
13.5874 4.08071 8.36791
13.5987 4.37955 8.37446
13.6052 4.68008 8.37819
13.4415 4.92206 8.2837
13.4389 5.22234 8.28224
13.5212 5.56072 8.32974
9.84947 4.28617 6.21025
9.42862 4.32435 5.96732
8.99374 4.33928 5.71629
8.79969 4.45767 5.60428
8.79401 4.6691 5.601
8.80807 4.89456 5.60912
8.60873 5.00153 5.49405
8.53181 5.17586 5.44964
8.53599 5.40109 5.45206
8.64903 5.70191 5.51731
8.57644 5.88709 5.47541
6.9723 4.98957 4.54943
6.7205 5.00198 4.40409
6.47775 5.01131 4.26396
6.24398 5.01809 4.12902
6.02615 5.02863 4.00328
5.80997 5.03195 3.87849
5.57498 5.00986 3.74285
5.38317 5.01723 3.63213
5.23967 5.06295 3.54929
5.11624 5.12391 3.47804
4.9407 5.12846 3.37671
4.77941 5.14102 3.28361
4.61301 5.1418 3.18756
4.46045 5.15148 3.09949
4.32119 5.17086 3.01911
4.16486 5.16447 2.92887
4.02764 5.1755 2.84966
3.94879 5.25748 2.80414
3.81808 5.26943 2.72869
3.68275 5.27002 2.65058
3.554 5.2746 2.57625
2.94119 4.54577 2.22252
2.83081 4.54165 2.1588
2.73154 4.55077 2.1015
2.6329 4.55728 2.04456
2.5397 4.56956 1.99076
2.46558 4.61322 1.94797
2.36379 4.60413 1.88922
2.27624 4.61821 1.83868
2.18475 4.62147 1.78587
2.08976 4.61368 1.73104
2.0037 4.62122 1.68136
1.91807 4.62671 1.63193
1.88885 4.76555 1.61507
1.89555 5.00468 1.61893
1.89904 5.25465 1.62094
1.80937 5.26601 1.56918
1.71996 5.27537 1.51758
1.62782 5.27337 1.46439
1.53918 5.2787 1.41322
1.45365 5.29156 1.36385
1.36562 5.29305 1.31304
1.28048 5.3022 1.26389
1.1955 5.30953 1.21484
1.10855 5.30538 1.16464
1.02414 5.30908 1.11592
0.938097 5.30123 1.06625
0.856088 5.31114 1.01891
0.772512 5.30953 0.970669
0.690701 5.31603 0.923444
0.607672 5.31098 0.875516
0.526163 5.31411 0.828466
0.449672 5.36526 0.784313
0.221494 3.61327 0.652599
0.164795 3.58889 0.61987
0.344405 8.00502 0.723548
0.218808 7.89246 0.651049
0.0265512 4.68839 0.54007
-0.0442526 4.69982 0.499199
-0.0252326 -4.82959 0.510179
0.0477566 -4.82775 0.552311
0.121538 -4.84441 0.594901
